time,BinaryProtocol:bytesReadPerSecond,BinaryProtocol:bytesWrittenPerSecond,BinaryProtocol:messagesReadPerSecond,BinaryProtocol:messagesWrittenPerSecond,BinaryProtocol:nAckMessages,BinaryProtocol:nBytesRead,BinaryProtocol:nBytesWritten,BinaryProtocol:nEntriesOldVersion,BinaryProtocol:nGroupAckMessages,BinaryProtocol:nGroupedAcks,BinaryProtocol:nMaxGroupedAcks,BinaryProtocol:nMessageBatches,BinaryProtocol:nMessagesBatched,BinaryProtocol:nMessagesRead,BinaryProtocol:nMessagesWritten,BinaryProtocol:nReadNanos,BinaryProtocol:nWriteNanos,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:fileDeletionBacklog,Cleaning:maxUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nRevisalRuns,Cleaning:nToBeCleanedLNsProcessed,Cleaning:nTwoPassRuns,Cleaning:pendingLNQueueSize,Cleaning:totalLogSize,ConsistencyTracker:nLagConsistencyWaitMS,ConsistencyTracker:nLagConsistencyWaits,ConsistencyTracker:nVLSNConsistencyWaitMS,ConsistencyTracker:nVLSNConsistencyWaits,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,Environment:nBinDeltaDelete,Environment:nBinDeltaGet,Environment:nBinDeltaInsert,Environment:nBinDeltaUpdate,FeederManager:nFeedersCreated,FeederManager:nFeedersShutdown,FeederManager:nMaxReplicaLag,FeederManager:nMaxReplicaLagName,FeederManager:replicaDelayMap,FeederManager:replicaLastCommitTimestampMap,FeederManager:replicaLastCommitVLSNMap,FeederManager:replicaVLSNLagMap,FeederManager:replicaVLSNRateMap,FeederTxns:ackWaitMS,FeederTxns:lastCommitTimestamp,FeederTxns:lastCommitVLSN,FeederTxns:totalTxnMS,FeederTxns:txnsAcked,FeederTxns:txnsNotAcked,FeederTxns:vlsnRate,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncMaxTime,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:G1 Old Generation.count,Jvm:G1 Old Generation.time,Jvm:G1 Young Generation.count,Jvm:G1 Young Generation.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate,Replay:latestCommitLagMs,Replay:maxCommitProcessingNanos,Replay:minCommitProcessingNanos,Replay:nAborts,Replay:nCommitAcks,Replay:nCommitNoSyncs,Replay:nCommitSyncs,Replay:nCommitWriteNoSyncs,Replay:nCommits,Replay:nElapsedTxnTime,Replay:nGroupCommitMaxExceeded,Replay:nGroupCommitTimeouts,Replay:nGroupCommitTxns,Replay:nGroupCommits,Replay:nLNs,Replay:nMessageQueueOverflows,Replay:nNameLNs,Replay:totalCommitLagMs,Replay:totalCommitProcessingNanos,VLSNIndex:nBucketsCreated,VLSNIndex:nHeadBucketsDeleted,VLSNIndex:nHits,VLSNIndex:nMisses,VLSNIndex:nTailBucketsDeleted
2022-10-17 03:35:20.668 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3389725,1752,243184,224, ,11, ,85, , , , , , , , , ,11,7, , , ,1,2,8, ,94, , , , , , , , , , , , , , ,3423,2,2318,2318, , , , , ,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1665976099918, , , , , , ,0, , , , , , , ,1665977718208,1246, , , ,44,3145728, , , , ,39,17,436,17, ,23, , ,3,20, , , , ,1, , , , , , , , ,7603,23, , , , , , , , ,176909312,3, , , , , , ,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,17, , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2022-10-17 03:36:20.679 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3397261,1752,250720,224, ,11, ,92, , , , , , , , , ,11,7, , , ,1,2,8, ,102, , , , , , , , , , , , , , ,3423,2,2318,2318, , , , , ,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1665976099918, , , , , , ,0, , , , , , , ,1665977778396,1288, , , ,44,3145728, , , , ,27,18,451,18, ,24, , ,3,21, , , , ,1, , , , , , , , ,8226,24, , , , , , , , ,183200768,4, , , , , , ,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2022-10-17 03:37:20.702 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3404797,1752,258256,224, ,11, ,92, , , , , , , , , ,11,7, , , ,1,2,8, ,102, , , , , , , , , , , , , , ,3423,2,2318,2318, , , , , ,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1665976099918, , , , , , ,0, , , , , , , ,1665977838616,1330, , , ,45,3145728, , , , ,37,18,484,18, ,24, , ,3,21, , , , ,1, , , , , , , , ,8226,24, , , , , , , , ,189492224,4, , , , , , ,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2022-10-17 03:38:20.714 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3412333,1752,265792,224, ,11, ,92, , , , , , , , , ,11,7, , , ,1,2,8, ,102, , , , , , , , , , , , , , ,3423,2,2318,2318, , , , , ,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1665976099918, , , , , , ,0, , , , , , , ,1665977898791,1375, , , ,54,3145728, , , , ,34,18,473,18, ,27, , ,3,21, , , , ,1, , , , , , , , ,8337,27, , , , , , , , ,195783680,6, , , , , , ,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2022-10-17 03:39:20.743 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3419869,1752,273328,224, ,11, ,92, , , , , , , , , ,11,7, , , ,1,2,8, ,102, , , , , , , , , , , , , , ,3423,2,2318,2318, , , , , ,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1665976099918, , , , , , ,0, , , , , , , ,1665977958980,1423, , , ,56,3145728, , , , ,42,18,490,18, ,30, , ,3,21, , , , ,1, , , , , , , , ,8448,30, , , , , , , , ,202075136,5, , , , , , ,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2022-10-17 03:40:20.756 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3429229,1752,282688,224, ,12, ,93, , , , , , , , , ,12,7, , , ,1,2,9, ,102, , , , , , , , , , , , , , ,3423,2,2318,2318, , , , , ,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1665976099918, , , , , , ,0, , , , , , , ,1665978019167,1471, , , ,55,3145728, , , , ,25,18,459,18, ,30, , ,3,21, , , , ,1, , , , , , , , ,11181,30, , , , , , , , ,208366592,3, , , , , , ,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2022-10-17 03:41:20.766 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3436621,1752,290080,224, ,12, ,92, , , , , , , , , ,12,7, , , ,1,2,8, ,102, , , , , , , , , , , , , , ,3423,2,2318,2318, , , , , ,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1665976099918, , , , , , ,0, , , , , , , ,1665978079348,1519, , , ,57,3145728, , , , ,23,18,453,18, ,30, , ,3,21, , , , ,1, , , , , , , , ,8448,30, , , , , , , , ,214658048,2, , , , , , ,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2022-10-17 03:42:20.771 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3444157,1752,297616,224, ,12, ,92, , , , , , , , , ,12,7, , , ,1,2,8, ,102, , , , , , , , , , , , , , ,3423,2,2318,2318, , , , , ,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1665976099918, , , , , , ,0, , , , , , , ,1665978139504,1567, , , ,57,3145728, , , , ,25,18,443,18, ,30, , ,3,21, , , , ,1, , , , , , , , ,8448,30, , , , , , , , ,220949504,2, , , , , , ,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2022-10-17 03:43:20.782 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3451693,1752,305152,224, ,12, ,92, , , , , , , , , ,12,7, , , ,1,2,8, ,102, , , , , , , , , , , , , , ,3423,2,2318,2318, , , , , ,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1665976099918, , , , , , ,0, , , , , , , ,1665978199677,1615, , , ,47,3145728, , , , ,39,18,475,18, ,30, , ,3,21, , , , ,1, , , , , , , , ,8448,30, , , , , , , , ,227240960,3, , , , , , ,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2022-10-17 03:44:20.792 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3459229,1752,312688,224, ,12, ,92, , , , , , , , , ,12,7, , , ,1,2,8, ,102, , , , , , , , , , , , , , ,3423,2,2318,2318, , , , , ,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1665976099918, , , , , , ,0, , , , , , , ,1665978260002,1662, , , ,47,3145728, , , , ,24,17,408,17, ,29, , ,3,20, , , , ,1, , , , , , , , ,8411,29, , , , , , , , ,233532416,3, , , , , , ,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2022-10-17 03:45:20.818 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3466765,1752,320224,224, ,12, ,92, , , , , , , , , ,12,7, , , ,1,2,8, ,102, , , , , , , , , , , , , , ,3423,2,2318,2318, , , , , ,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1665976099918, , , , , , ,0, , , , , , , ,1665978320477,1710, , , ,57,3145728, , , , ,26,18,465,18, ,30, , ,3,21, , , , ,1, , , , , , , , ,8448,30, , , , , , , , ,239823872,3, , , , , , ,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2022-10-17 03:46:20.828 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3474301,1752,327760,224, ,12, ,85, , , , , , , , , ,12,7, , , ,1,2,8, ,94, , , , , , , , , , , , , , ,3423,2,2318,2318, , , , , ,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1665976099918, , , , , , ,0, , , , , , , ,1665978380283,1756, , , ,48,3145728, , , , ,26,17,419,17, ,29, , ,3,20, , , , ,1, , , , , , , , ,7825,29, , , , , , , , ,248212480,3, , , , , , ,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,17, , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2022-10-17 03:47:20.840 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3484269,1752,337728,224, ,13, ,93, , , , , , , , , ,13,7, , , ,1,2,9, ,102, , , , , , , , , , , , , , ,3423,2,2318,2318, , , , , ,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1665976099918, , , , , , ,0, , , , , , , ,1665978440486,1804, , , ,48,3145728, , , , ,27,18,470,18, ,30, , ,3,21, , , , ,1, , , , , , , , ,11195,30, , , , , , , , ,252406784,4, , , , , , ,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2022-10-17 03:48:20.850 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3491661,1752,345120,224, ,13, ,92, , , , , , , , , ,13,7, , , ,1,2,8, ,102, , , , , , , , , , , , , , ,3423,2,2318,2318, , , , , ,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1665976099918, , , , , , ,0, , , , , , , ,1665978500683,1852, , , ,49,3145728, , , , ,37,18,441,18, ,30, , ,3,21, , , , ,1, , , , , , , , ,8448,30, , , , , , ,1,53,78914800,3, , , , , , ,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2022-10-17 03:49:20.863 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3499197,1752,352656,224, ,13, ,92, , , , , , , , , ,13,7, , , ,1,2,8, ,102, , , , , , , , , , , , , , ,3423,2,2318,2318, , , , , ,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1665976099918, , , , , , ,0, , , , , , , ,1665978560852,1900, , , ,50,3145728, , , , ,28,18,479,18, ,30, , ,3,21, , , , ,1, , , , , , , , ,8448,30, , , , , , , , ,85206256,5, , , , , , ,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2022-10-17 03:50:20.873 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3506733,1752,360192,224, ,13, ,91, , , , , , , , , ,13,7, , , ,1,2,8, ,102, , , , , , , , , , , , , , ,3423,2,2318,2318, , , , , ,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1665976099918, , , , , , ,0, , , , , , , ,1665978620676,1946, , , ,40,3145728, , , , ,24,17,427,17, ,29, , ,3,20, , , , ,1, , , , , , , , ,8360,29, , , , , , , , ,91497712,3, , , , , , ,53, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,17, , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2022-10-17 03:51:20.886 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3514269,1752,367728,224, ,13, ,92, , , , , , , , , ,13,7, , , ,1,2,8, ,102, , , , , , , , , , , , , , ,3423,2,2318,2318, , , , , ,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1665976099918, , , , , , ,0, , , , , , , ,1665978678106,1991, , , ,44,3145728, , , , ,38,18,473,18, ,27, , ,3,21, , , , ,1, , , , , , , , ,8337,27, , , , , , , , ,97789168,4, , , , , , ,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2022-10-17 03:52:20.896 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3521805,1752,375264,224, ,13, ,92, , , , , , , , , ,13,7, , , ,1,2,8, ,102, , , , , , , , , , , , , , ,3423,2,2318,2318, , , , , ,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1665976099918, , , , , , ,0, , , , , , , ,1665978738577,2033, , , ,43,3145728, , , , ,31,18,473,18, ,24, , ,3,21, , , , ,1, , , , , , , , ,8226,24, , , , , , , , ,104080624,3, , , , , , ,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2022-10-17 03:53:20.910 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3529341,1752,382800,224, ,13, ,92, , , , , , , , , ,13,7, , , ,1,2,8, ,102, , , , , , , , , , , , , , ,3423,2,2318,2318, , , , , ,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1665976099918, , , , , , ,0, , , , , , , ,1665978798982,2075, , , ,43,3145728, , , , ,26,18,456,18, ,24, , ,3,21, , , , ,1, , , , , , , , ,8226,24, , , , , , , , ,110372080,3, , , , , , ,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2022-10-17 03:54:20.922 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3538701,1752,392160,224, ,14, ,93, , , , , , , , , ,14,7, , , ,1,2,9, ,102, , , , , , , , , , , , , , ,3423,2,2318,2318, , , , , ,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1665976099918, , , , , , ,0, , , , , , , ,1665978859435,2117, , , ,42,3145728, , , , ,24,18,449,18, ,24, , ,3,21, , , , ,1, , , , , , , , ,10987,24, , , , , , , , ,116663536,2, , , , , , ,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2022-10-17 03:55:20.932 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3546093,1752,399552,224, ,14, ,92, , , , , , , , , ,14,7, , , ,1,2,8, ,102, , , , , , , , , , , , , , ,3423,2,2318,2318, , , , , ,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1665976099918, , , , , , ,0, , , , , , , ,1665978919856,2159, , , ,42,3145728, , , , ,36,18,461,18, ,24, , ,3,21, , , , ,1, , , , , , , , ,8226,24, , , , , , , , ,122954992,8, , , , , , ,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2022-10-17 03:56:20.944 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3553629,1752,407088,224, ,14, ,92, , , , , , , , , ,14,7, , , ,1,2,8, ,102, , , , , , , , , , , , , , ,3423,2,2318,2318, , , , , ,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1665976099918, , , , , , ,0, , , , , , , ,1665978980269,2201, , , ,42,3145728, , , , ,26,18,448,18, ,24, , ,3,21, , , , ,1, , , , , , , , ,8226,24, , , , , , , , ,129246448,6, , , , , , ,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2022-10-17 03:57:20.951 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3561165,1752,414624,224, ,14, ,92, , , , , , , , , ,14,7, , , ,1,2,8, ,102, , , , , , , , , , , , , , ,3423,2,2318,2318, , , , , ,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1665976099918, , , , , , ,0, , , , , , , ,1665979040736,2243, , , ,41,3145728, , , , ,56,18,514,18, ,24, , ,3,21, , , , ,1, , , , , , , , ,8226,24, , , , , , , , ,135537904,5, , , , , , ,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2022-10-17 03:58:20.963 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3568701,1752,422160,224, ,14, ,85, , , , , , , , , ,14,7, , , ,1,2,8, ,94, , , , , , , , , , , , , , ,3423,2,2318,2318, , , , , ,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1665976099918, , , , , , ,0, , , , , , , ,1665979099411,2283, , , ,36,3145728, , , , ,26,17,443,17, ,23, , ,3,20, , , , ,1, , , , , , , , ,7603,23, , , , , , , , ,141829360,2, , , , , , ,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,17, , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2022-10-17 03:59:20.973 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3576237,1752,429696,224, ,14, ,92, , , , , , , , , ,14,7, , , ,1,2,8, ,102, , , , , , , , , , , , , , ,3423,2,2318,2318, , , , , ,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1665976099918, , , , , , ,0, , , , , , , ,1665979159792,2326, , , ,41,3145728, , , , ,26,18,477,18, ,25, , ,3,21, , , , ,1, , , , , , , , ,8263,25, , , , , , , , ,148120816,2, , , , , , ,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2022-10-17 04:00:20.972 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3583773,1752,437232,224, ,14, ,92, , , , , , , , , ,14,7, , , ,1,2,8, ,102, , , , , , , , , , , , , , ,3423,2,2318,2318, , , , , ,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1665976099918, , , , , , ,0, , , , , , , ,1665979220140,2374, , , ,43,3145728, , , , ,27,18,462,18, ,30, , ,3,21, , , , ,1, , , , , , , , ,8448,30, , , , , , , , ,156509424,2, , , , , , ,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2022-10-17 04:01:20.992 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3591309,1752,444768,224, ,14, ,92, , , , , , , , , ,14,7, , , ,1,2,8, ,102, , , , , , , , , , , , , , ,3423,2,2318,2318, , , , , ,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1665976099918, , , , , , ,0, , , , , , , ,1665979280511,2422, , , ,43,3145728, , , , ,44,18,493,18, ,30, , ,3,21, , , , ,1, , , , , , , , ,8448,30, , , , , , , , ,162800880,2, , , , , , ,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2022-10-17 04:02:21.005 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3601093,1752,454552,224, ,15, ,93, , , , , , , , , ,15,7, , , ,1,2,8, ,102, , , , , , , , , , , , , , ,3423,2,2318,2318, , , , , ,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1665976099918, , , , , , ,0, , , , , , , ,1665979338066,2469, , , ,52,3145728, , , , ,53,18,482,18, ,29, , ,3,21, , , , ,1, , , , , , , , ,11186,29, , , , , , , , ,166995184,2, , , , , , ,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2022-10-17 04:03:21.025 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3608669,1752,462128,224, ,15, ,92, , , , , , , , , ,15,7, , , ,1,2,8, ,102, , , , , , , , , , , , , , ,3423,2,2318,2318, , , , , ,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1665976099918, , , , , , ,0, , , , , , , ,1665979398565,2517, , , ,54,3145728, , , , ,25,18,454,18, ,30, , ,3,21, , , , ,1, , , , , , , , ,8448,30, , , , , , , , ,175383792,4, , , , , , ,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
